"No.","Time","Source","Destination","Protocol","Length","srcport","dstport"
"21910","12:42:51.470882","115.203.201.228","192.168.1.102","UDP","89","54321","14786"
"21911","12:42:51.479972","61.159.70.106","192.168.1.102","UDP","93","38696","14786"
"21912","12:42:51.501815","61.159.70.106","192.168.1.102","UDP","93","38696","14786"
"21913","12:42:51.502007","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"21914","12:42:51.518139","192.168.1.102","61.159.70.106","UDP","1414","14786","38696"
"21915","12:42:51.546437","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"21916","12:42:51.585137","192.168.1.102","61.159.70.106","UDP","125","14786","38696"
"21917","12:42:51.623380","61.159.70.106","192.168.1.102","UDP","93","38696","14786"
"21918","12:42:51.728422","192.168.1.1","224.0.0.1","IGMPv3","50","",""
"21919","12:42:51.728624","192.168.1.1","224.0.0.1","IGMPv3","50","",""
"21920","12:42:51.728752","192.168.1.1","224.0.0.1","IGMPv3","50","",""
"21921","12:42:51.729661","72.174.131.13","192.168.1.102","UDP","331","31965","43759"
"21922","12:42:51.768184","IntelCor_66:84:ce","Broadcast","ARP","42","",""
"21923","12:42:51.768308","192.168.1.102","224.0.0.22","IGMPv3","62","",""
"21924","12:42:51.814823","87.221.15.2","192.168.1.102","ICMP","72","25165","4672"
"21925","12:42:51.814823","61.159.70.106","192.168.1.102","UDP","142","38696","14786"
"21926","12:42:51.814949","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"21927","12:42:51.815013","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"21928","12:42:51.815048","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"21929","12:42:51.832387","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"21930","12:42:51.895425","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"21931","12:42:51.956471","192.168.1.102","61.159.70.106","UDP","1479","14786","38696"
"21932","12:42:52.019549","192.168.1.102","61.159.70.106","UDP","1479","14786","38696"
"21933","12:42:52.030693","192.168.1.103","224.0.0.22","IGMPv3","54","",""
"21934","12:42:52.080558","192.168.1.102","61.159.70.106","UDP","1479","14786","38696"
"21935","12:42:52.097821","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"21936","12:42:52.097931","192.168.1.102","61.159.70.106","UDP","740","14786","38696"
"21937","12:42:52.143590","192.168.1.102","61.159.70.106","UDP","147","14786","38696"
"21938","12:42:52.143670","192.168.1.102","115.203.201.228","UDP","1353","14786","54321"
"21939","12:42:52.208655","192.168.1.102","115.203.201.228","UDP","1394","14786","54321"
"21940","12:42:52.268794","192.168.1.102","115.203.201.228","UDP","1414","14786","54321"
"21941","12:42:52.275513","192.168.1.102","113.140.11.1","ICMP","74","",""
"21942","12:42:52.283125","61.159.70.106","192.168.1.102","UDP","143","38696","14786"
"21943","12:42:52.283228","192.168.1.102","61.159.70.106","UDP","89","14786","38696"
"21944","12:42:52.303796","115.203.201.228","192.168.1.102","UDP","88","54321","14786"
"21945","12:42:52.303796","113.140.11.1","192.168.1.102","ICMP","74","",""
"21946","12:42:52.327626","192.168.1.102","213.87.132.151","TCP","66","52790","59143"
"21947","12:42:52.331752","192.168.1.102","115.203.201.228","UDP","1394","14786","54321"
"21948","12:42:52.332760","192.168.1.102","112.208.206.65","UDP","62","43759","1031"
"21949","12:42:52.332982","192.168.1.102","112.208.206.65","TCP","66","52792","1031"
"21950","12:42:52.357694","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"21951","12:42:52.381870","192.168.1.102","149.156.49.10","UDP","69","25165","3672"
"21952","12:42:52.381973","192.168.1.102","222.84.125.37","UDP","44","25165","7124"
"21953","12:42:52.382028","192.168.1.102","218.27.148.203","UDP","44","25165","6655"
"21954","12:42:52.382082","192.168.1.102","61.167.178.40","UDP","44","25165","7125"
"21955","12:42:52.382133","192.168.1.102","200.96.213.24","eDonkey","44","25165","4672"
"21956","12:42:52.382186","192.168.1.102","201.14.73.64","eDonkey","69","25165","4672"
"21957","12:42:52.382243","192.168.1.102","221.216.151.145","UDP","44","25165","4178"
"21958","12:42:52.382293","192.168.1.102","122.6.230.220","UDP","44","25165","20119"
"21959","12:42:52.393800","192.168.1.102","115.203.201.228","UDP","1479","14786","54321"
"21960","12:42:52.426750","192.168.1.102","220.181.111.188","TCP","66","52793","443"
"21961","12:42:52.428692","192.168.1.102","129.122.184.188","TCP","122","52730","48193"
"21962","12:42:52.455808","192.168.1.102","115.203.201.228","UDP","1482","14786","54321"
"21963","12:42:52.487359","115.203.201.228","192.168.1.102","UDP","89","54321","14786"
"21964","12:42:52.487360","220.181.111.188","192.168.1.102","TCP","66","443","52793"
"21965","12:42:52.487459","192.168.1.102","220.181.111.188","TCP","54","52793","443"
"21966","12:42:52.487469","192.168.1.102","115.203.201.228","UDP","101","14786","54321"
"21967","12:42:52.487574","192.168.1.102","220.181.111.188","TCP","54","52793","443"
"21968","12:42:52.519872","192.168.1.102","115.203.201.228","UDP","1480","14786","54321"
"21969","12:42:52.539630","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"21970","12:42:52.582917","192.168.1.102","115.203.201.228","UDP","1479","14786","54321"
"21971","12:42:52.610825","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"21972","12:42:52.645866","192.168.1.102","115.203.201.228","UDP","1480","14786","54321"
"21973","12:42:52.657272","115.203.201.228","192.168.1.102","UDP","90","54321","14786"
"21974","12:42:52.657379","192.168.1.102","115.203.201.228","UDP","122","14786","54321"
"21975","12:42:52.658959","192.168.1.102","213.87.132.151","UDP","62","43759","59143"
"21976","12:42:52.688634","115.203.201.228","192.168.1.102","UDP","89","54321","14786"
"21977","12:42:52.688634","112.208.206.65","192.168.1.102","TCP","54","1031","52792"
"21978","12:42:52.688635","112.208.206.65","192.168.1.102","ICMP","90","43759","1031"
"21979","12:42:52.707935","192.168.1.102","115.203.201.228","UDP","1476","14786","54321"
"21980","12:42:52.760856","115.203.201.228","192.168.1.102","UDP","92","54321","14786"
"21981","12:42:52.760975","192.168.1.102","115.203.201.228","UDP","1482","14786","54321"
"21982","12:42:52.768037","192.168.1.102","224.0.0.22","IGMPv3","54","",""
"21983","12:42:52.770050","192.168.1.102","115.203.201.228","UDP","1482","14786","54321"
"21984","12:42:52.788027","192.168.1.102","220.181.111.188","TCP","54","52793","443"
"21985","12:42:52.792434","115.203.201.228","192.168.1.102","UDP","89","54321","14786"
"21986","12:42:52.792541","192.168.1.102","115.203.201.228","UDP","105","14786","54321"
"21987","12:42:52.793380","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"21988","12:42:52.793380","115.203.201.228","192.168.1.102","UDP","90","54321","14786"
"21989","12:42:52.793380","115.203.201.228","192.168.1.102","UDP","91","54321","14786"
"21990","12:42:52.831087","192.168.1.102","115.203.201.228","UDP","1466","14786","54321"
"21991","12:42:52.831174","192.168.1.102","61.159.70.106","UDP","96","14786","38696"
"21992","12:42:52.872090","115.203.201.228","192.168.1.102","UDP","88","54321","14786"
"21993","12:42:52.893127","192.168.1.102","61.159.70.106","UDP","1479","14786","38696"
"21994","12:42:52.895969","115.203.201.228","192.168.1.102","UDP","90","54321","14786"
"21995","12:42:52.895970","115.203.201.228","192.168.1.102","UDP","143","54321","14786"
"21996","12:42:52.895970","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"21997","12:42:52.895970","61.159.70.106","192.168.1.102","UDP","140","38696","14786"
"21998","12:42:52.896090","192.168.1.102","61.159.70.106","UDP","104","14786","38696"
"21999","12:42:52.896157","192.168.1.102","61.159.70.106","UDP","91","14786","38696"
"22000","12:42:52.930139","192.168.1.102","115.203.201.228","UDP","91","14786","54321"
"22001","12:42:52.957197","192.168.1.102","61.159.70.106","UDP","1478","14786","38696"
"22002","12:42:53.019255","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"22003","12:42:53.060237","192.168.1.102","182.134.74.143","UDP","81","14786","16244"
"22004","12:42:53.060305","192.168.1.102","182.134.74.143","UDP","83","14786","12345"
"22005","12:42:53.081287","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"22006","12:42:53.124921","182.134.74.143","192.168.1.102","ICMP","109","14786","16244"
"22007","12:42:53.143293","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"22008","12:42:53.159318","192.168.1.102","113.69.46.174","UDP","80","14786","3129"
"22009","12:42:53.159388","192.168.1.102","113.69.46.174","UDP","83","14786","12345"
"22010","12:42:53.188302","192.168.1.102","112.208.206.65","TCP","66","52792","1031"
"22011","12:42:53.206378","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"22012","12:42:53.264466","177.5.187.11","192.168.1.102","TCP","66","21492","52791"
"22013","12:42:53.264547","192.168.1.102","177.5.187.11","TCP","54","52791","21492"
"22014","12:42:53.264672","192.168.1.102","177.5.187.11","BitTorrent","122","52791","21492"
"22015","12:42:53.270420","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"22016","12:42:53.277124","192.168.1.102","113.140.11.1","ICMP","74","",""
"22017","12:42:53.315478","192.168.1.102","103.17.129.135","UDP","62","43759","25356"
"22018","12:42:53.315674","192.168.1.102","103.17.129.135","TCP","66","52794","25356"
"22019","12:42:53.315801","192.168.1.102","113.160.113.27","TCP","66","52795","1398"
"22020","12:42:53.315901","192.168.1.102","84.236.71.13","TCP","66","52796","1057"
"22021","12:42:53.332466","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"22022","12:42:53.338745","113.140.11.1","192.168.1.102","ICMP","74","",""
"22023","12:42:53.383538","192.168.1.102","84.122.194.58","UDP","44","25165","4997"
"22024","12:42:53.383624","192.168.1.102","218.86.156.189","UDP","44","25165","5156"
"22025","12:42:53.383672","192.168.1.102","81.210.197.141","UDP","44","25165","443"
"22026","12:42:53.383716","192.168.1.102","123.165.31.9","eDonkey","44","25165","4672"
"22027","12:42:53.383762","192.168.1.102","89.181.145.129","UDP","44","25165","65531"
"22028","12:42:53.383815","192.168.1.102","121.12.214.12","UDP","44","25165","5150"
"22029","12:42:53.383858","192.168.1.102","202.105.148.76","UDP","44","25165","6264"
"22030","12:42:53.383901","192.168.1.102","219.132.47.66","UDP","44","25165","5625"
"22031","12:42:53.387391","192.168.1.102","220.181.111.188","TCP","54","52793","443"
"22032","12:42:53.394484","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"22033","12:42:53.445480","192.168.1.102","117.223.202.4","TCP","54","52363","58363"
"22034","12:42:53.456559","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"22035","12:42:53.478895","123.165.31.9","192.168.1.102","ICMP","72","25165","4672"
"22036","12:42:53.511562","192.168.1.102","125.99.250.58","TCP","54","52418","10573"
"22037","12:42:53.518573","192.168.1.102","61.159.70.106","UDP","1479","14786","38696"
"22038","12:42:53.562227","112.208.206.65","192.168.1.102","TCP","54","1031","52792"
"22039","12:42:53.583625","192.168.1.102","61.159.70.106","UDP","1143","14786","38696"
"22040","12:42:53.583704","192.168.1.102","115.203.201.228","UDP","739","14786","54321"
"22041","12:42:53.643665","192.168.1.102","115.203.201.228","UDP","1480","14786","54321"
"22042","12:42:53.651315","113.160.113.27","192.168.1.102","TCP","54","1398","52795"
"22043","12:42:53.651316","84.236.71.13","192.168.1.102","TCP","54","1057","52796"
"22044","12:42:53.707727","192.168.1.102","115.203.201.228","UDP","1480","14786","54321"
"22045","12:42:53.771750","192.168.1.102","115.203.201.228","UDP","1479","14786","54321"
"22046","12:42:53.783247","115.203.201.228","192.168.1.102","UDP","90","54321","14786"
"22047","12:42:53.783354","192.168.1.102","115.203.201.228","UDP","296","14786","54321"
"22048","12:42:53.810777","115.203.201.228","192.168.1.102","UDP","91","54321","14786"
"22049","12:42:53.832787","192.168.1.102","115.203.201.228","UDP","1482","14786","54321"
"22050","12:42:53.895790","192.168.1.102","115.203.201.228","UDP","1481","14786","54321"
"22051","12:42:53.919325","115.203.201.228","192.168.1.102","UDP","88","54321","14786"
"22052","12:42:53.919433","192.168.1.102","115.203.201.228","UDP","219","14786","54321"
"22053","12:42:53.957903","192.168.1.102","115.203.201.228","UDP","1479","14786","54321"
"22054","12:42:54.005173","115.203.201.228","192.168.1.102","UDP","91","54321","14786"
"22055","12:42:54.005279","192.168.1.102","115.203.201.228","UDP","138","14786","54321"
"22056","12:42:54.021951","192.168.1.102","115.203.201.228","UDP","1482","14786","54321"
"22057","12:42:54.027322","192.168.1.103","224.0.0.22","IGMPv3","54","",""
"22058","12:42:54.040211","115.203.201.228","192.168.1.102","UDP","91","54321","14786"
"22059","12:42:54.040304","192.168.1.102","115.203.201.228","UDP","165","14786","54321"
"22060","12:42:54.062973","192.168.1.102","112.208.206.65","TCP","66","52792","1031"
"22061","12:42:54.080991","192.168.1.102","115.203.201.228","UDP","1480","14786","54321"
"22062","12:42:54.134337","115.203.201.228","192.168.1.102","UDP","90","54321","14786"
"22063","12:42:54.134443","192.168.1.102","115.203.201.228","UDP","141","14786","54321"
"22064","12:42:54.143042","192.168.1.102","115.203.201.228","UDP","1481","14786","54321"
"22065","12:42:54.152008","192.168.1.102","113.160.113.27","TCP","66","52795","1398"
"22066","12:42:54.152070","192.168.1.102","84.236.71.13","TCP","66","52796","1057"
"22067","12:42:54.186026","115.203.201.228","192.168.1.102","UDP","89","54321","14786"
"22068","12:42:54.186124","192.168.1.102","115.203.201.228","UDP","163","14786","54321"
"22069","12:42:54.210076","192.168.1.102","115.203.201.228","UDP","1480","14786","54321"
"22070","12:42:54.244068","115.203.201.228","192.168.1.102","UDP","88","54321","14786"
"22071","12:42:54.244162","192.168.1.102","115.203.201.228","UDP","141","14786","54321"
"22072","12:42:54.269204","192.168.1.102","115.203.201.228","UDP","1253","14786","54321"
"22073","12:42:54.269282","192.168.1.102","61.159.70.106","UDP","388","14786","38696"
"22074","12:42:54.275538","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"22075","12:42:54.280853","192.168.1.102","113.140.11.1","ICMP","74","",""
"22076","12:42:54.302130","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"22077","12:42:54.327913","113.140.11.1","192.168.1.102","ICMP","74","",""
"22078","12:42:54.329096","115.203.201.228","192.168.1.102","UDP","89","54321","14786"
"22079","12:42:54.331238","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"22080","12:42:54.351221","192.168.1.102","201.8.148.26","TCP","54","52777","61798"
"22081","12:42:54.357527","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"22082","12:42:54.357634","192.168.1.102","61.159.70.106","UDP","139","14786","38696"
"22083","12:42:54.378371","192.168.1.102","201.27.51.83","eDonkey","44","25165","4672"
"22084","12:42:54.378469","192.168.1.102","82.57.190.20","eDonkey","44","25165","4672"
"22085","12:42:54.378526","192.168.1.102","203.218.224.236","eDonkey","44","25165","4672"
"22086","12:42:54.378584","192.168.1.102","24.86.138.62","eDonkey","69","25165","4672"
"22087","12:42:54.378806","192.168.1.102","83.117.24.159","UDP","44","25165","11754"
"22088","12:42:54.378858","192.168.1.102","84.120.128.100","UDP","44","25165","8375"
"22089","12:42:54.378910","192.168.1.102","87.205.42.150","eDonkey","69","25165","4672"
"22090","12:42:54.378958","192.168.1.102","222.77.169.178","UDP","44","25165","7562"
"22091","12:42:54.393271","192.168.1.102","61.159.70.106","UDP","1479","14786","38696"
"22092","12:42:54.399158","115.203.201.228","192.168.1.102","UDP","88","54321","14786"
"22093","12:42:54.399159","115.203.201.228","192.168.1.102","UDP","141","54321","14786"
"22094","12:42:54.430232","192.168.1.102","115.203.201.228","UDP","89","14786","54321"
"22095","12:42:54.448906","112.208.206.65","192.168.1.102","TCP","54","1031","52792"
"22096","12:42:54.459376","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"22097","12:42:54.477481","113.160.113.27","192.168.1.102","TCP","54","1398","52795"
"22098","12:42:54.517474","84.236.71.13","192.168.1.102","TCP","54","1057","52796"
"22099","12:42:54.519365","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"22100","12:42:54.527852","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"22101","12:42:54.527853","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"22102","12:42:54.527853","192.168.1.103","224.0.0.22","IGMPv3","54","",""
"22103","12:42:54.527979","192.168.1.102","61.159.70.106","UDP","599","14786","38696"
"22104","12:42:54.528295","192.168.1.102","220.181.111.188","TCP","54","52784","443"
"22105","12:42:54.559381","192.168.1.102","119.136.185.28","UDP","82","14786","3027"
"22106","12:42:54.562020","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"22107","12:42:54.584407","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"22108","12:42:54.588339","192.168.1.102","220.181.111.188","TCP","54","52793","443"
"22109","12:42:54.601078","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"22110","12:42:54.601185","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
